schema name,table name,column name,data type,max length,is nullable,column order
Synapse,Filter_SpokeGroup,Tenant_Id,int,4,0,1
Synapse,Filter_SpokeGroup,Group_Level1,nvarchar,400,0,2
Synapse,Filter_SpokeGroup,Group_Level2,nvarchar,400,0,3
Synapse,Filter_SpokeGroup,Group_Level3Plus,nvarchar,400,1,4
Synapse,Filter_SpokeGroup,Spoke_Name,nvarchar,256,0,5
Synapse,Filter_SpokeGroup,Filter_UpdateTime,datetime2,8,1,6
Synapse,Filter_TeamCustomFieldValue,Tenant_Id,int,4,0,1
Synapse,Filter_TeamCustomFieldValue,Vendor_Id,int,4,1,2
Synapse,Filter_TeamCustomFieldValue,Spoke_Name,nvarchar,256,0,3
Synapse,Filter_TeamCustomFieldValue,RespondingTeam_Name,nvarchar,256,0,4
Synapse,Filter_TeamCustomFieldValue,Vendor_Name,nvarchar,256,0,5
Synapse,Filter_TeamCustomFieldValue,CustomField_Name,varchar,100,1,6
Synapse,Filter_TeamCustomFieldValue,CustomField_Value,varchar,100,1,7
Synapse,Filter_TeamCustomFieldValue,Filter_UpdateTime,datetime2,8,1,8
Synapse,Filter_TemplateQBAssessmentActualResults,Tenant_Id,int,4,0,1
Synapse,Filter_TemplateQBAssessmentActualResults,Template_Name,varchar,200,1,2
Synapse,Filter_TemplateQBAssessmentActualResults,Assessment_Name,varchar,200,1,3
Synapse,Filter_TemplateQBAssessmentActualResults,ActualResults,nvarchar,-1,1,4
Synapse,Filter_TemplateQBAssessmentActualResults,QuestionType,int,4,1,5
Synapse,Filter_TemplateQBAssessmentActualResults,IsGroupQuestion,int,4,0,6
Synapse,Filter_TemplateQBAssessmentActualResults,Filter_UpdateTime,datetime2,8,1,7
Synapse,Filter_TemplateQBAssessmentDomain,Tenant_Id,int,4,1,1
Synapse,Filter_TemplateQBAssessmentDomain,Template_Name,varchar,200,1,2
Synapse,Filter_TemplateQBAssessmentDomain,Assessment_Name,varchar,200,1,3
Synapse,Filter_TemplateQBAssessmentDomain,Domain_Name,varchar,200,1,4
Synapse,Filter_TemplateQBAssessmentDomain,QuestionType,int,4,1,5
Synapse,Filter_TemplateQBAssessmentDomain,Filter_UpdateTime,datetime2,8,1,6
Synapse,Filter_TemplateQBAssessmentQuestionTag,Tenant_Id,int,4,0,1
Synapse,Filter_TemplateQBAssessmentQuestionTag,Template_Name,varchar,200,1,2
Synapse,Filter_TemplateQBAssessmentQuestionTag,Assessment_Name,varchar,200,1,3
Synapse,Filter_TemplateQBAssessmentQuestionTag,QuestionTag_Name,nvarchar,8000,1,4
Synapse,Filter_TemplateQBAssessmentQuestionTag,QuestionType,int,4,1,5
Synapse,Filter_TemplateQBAssessmentQuestionTag,Filter_UpdateTime,datetime2,8,1,6
Synapse,Filter_TemplateQBAssessmentStatus,Tenant_Id,int,4,1,1
Synapse,Filter_TemplateQBAssessmentStatus,Template_Name,varchar,200,1,2
Synapse,Filter_TemplateQBAssessmentStatus,Assessment_Name,varchar,200,1,3
Synapse,Filter_TemplateQBAssessmentStatus,Status,varchar,11,1,4
Synapse,Filter_TemplateQBAssessmentStatus,QuestionType,int,4,1,5
Synapse,Filter_TemplateQBAssessmentStatus,Filter_UpdateTime,datetime2,8,1,6
Synapse,Filter_TemplateQBAssessmentVersion,Tenant_Id,int,4,0,1
Synapse,Filter_TemplateQBAssessmentVersion,Template_Name,varchar,200,1,2
Synapse,Filter_TemplateQBAssessmentVersion,Assessment_Name,varchar,200,1,3
Synapse,Filter_TemplateQBAssessmentVersion,ResponseVersion,varchar,112,1,4
Synapse,Filter_TemplateQBAssessmentVersion,QuestionType,int,4,1,5
Synapse,Filter_TemplateQBAssessmentVersion,Filter_UpdateTime,datetime2,8,1,6
Synapse,Filter_TemplateRespondingTeam,Tenant_Id,int,4,1,1
Synapse,Filter_TemplateRespondingTeam,Template_Name,varchar,200,1,2
Synapse,Filter_TemplateRespondingTeam,RespondingTeam,nvarchar,8000,1,3
Synapse,Filter_TemplateRespondingTeam,QuestionType,int,4,1,4
Synapse,Filter_TemplateRespondingTeam,Filter_UpdateTime,datetime2,8,1,5
Synapse,IncrementalControl,TABLE_CATALOG,nvarchar,100,1,1
Synapse,IncrementalControl,TABLE_TYPE,nvarchar,40,1,2
Synapse,IncrementalControl,SOURCE_SCHEMA,nvarchar,40,1,3
Synapse,IncrementalControl,TARGET_SCHEMA,nvarchar,40,1,4
Synapse,IncrementalControl,TABLE_NAME,nvarchar,1000,1,5
Synapse,IncrementalControl,INCREMENTAL_FLAG,varchar,1,1,6
Synapse,IncrementalControl,IS_ACTIVE,int,4,1,7
Synapse,IncrementalControl,IS_DELETED,int,4,1,8
Synapse,IncrementalControl,MODIFIED_BENCHMARK_FIELD,nvarchar,2000,1,9
Synapse,IncrementalControl,LAST_MODIFIED_DATE,datetime2,8,1,10
Synapse,IncrementalControl,KEY_COLUMNS,nvarchar,400,1,11
Synapse,IncrementalControl,JobRunTime,datetime2,8,1,12
Synapse,IncrementalControl,rowsRead,int,4,1,13
Synapse,IncrementalControl,rowsCopied,int,4,1,14
Synapse,IncrementalControl,YF_SSV,nvarchar,200,1,15
Synapse,IncrementalControl,FULL_QUERY,nvarchar,6000,1,16
Synapse,SynKeyColumns,TABLE_TYPE,nvarchar,40,1,1
Synapse,SynKeyColumns,SOURCE_SCHEMA,nvarchar,40,1,2
Synapse,SynKeyColumns,TARGET_SCHEMA,nvarchar,40,1,3
Synapse,SynKeyColumns,TABLE_NAME,nvarchar,1000,1,4
Synapse,SynKeyColumns,KEY_COLUMNS,nvarchar,400,1,5
Synapse,SynKeyColumns,YF_SSV,nvarchar,200,1,6
Synapse,vwAbpTenants,AbpTenants_Id,int,4,0,1
Synapse,vwAbpTenants,AbpTenants_ConnectionString,nvarchar,2048,1,2
Synapse,vwAbpTenants,AbpTenants_CreationTime,datetime2,8,0,3
Synapse,vwAbpTenants,AbpTenants_CreatorUserId,bigint,8,1,4
Synapse,vwAbpTenants,AbpTenants_CustomCssId,uniqueidentifier,16,1,5
Synapse,vwAbpTenants,AbpTenants_DeleterUserId,bigint,8,1,6
Synapse,vwAbpTenants,AbpTenants_DeletionTime,datetime2,8,1,7
Synapse,vwAbpTenants,AbpTenants_EditionId,int,4,1,8
Synapse,vwAbpTenants,AbpTenants_IsActive,bit,1,0,9
Synapse,vwAbpTenants,AbpTenants_IsDeleted,bit,1,0,10
Synapse,vwAbpTenants,AbpTenants_LastModificationTime,datetime2,8,1,11
Synapse,vwAbpTenants,AbpTenants_LastModifierUserId,bigint,8,1,12
Synapse,vwAbpTenants,AbpTenants_LogoFileType,nvarchar,128,1,13
Synapse,vwAbpTenants,AbpTenants_LogoId,uniqueidentifier,16,1,14
Synapse,vwAbpTenants,AbpTenants_Name,nvarchar,256,0,15
Synapse,vwAbpTenants,AbpTenants_TenancyName,nvarchar,128,0,16
Synapse,vwAbpTenants,AbpTenants_IsSeller,bit,1,0,17
Synapse,vwAbpTenants,AbpTenants_ImportFileLogId,bigint,8,1,18
Synapse,vwAbpTenants,AbpTenants_ReferralCode,nvarchar,8000,1,19
Synapse,vwAbpTenants,AbpTenants_ServiceProviderId,int,4,1,20
Synapse,vwAbpTenants,AbpTenants_ProductLabel,nvarchar,8000,1,21
Synapse,vwAbpTenants,AbpTenants_HasCompletedProfileSetup,bit,1,0,22
Synapse,vwAbpTenants,AbpTenants_SignedUpUsingReferralUrl,bit,1,0,23
Synapse,vwAbpTenants,AbpTenants_ExternalCustomerId,nvarchar,8000,1,24
Synapse,vwAbpTenants,AbpTenants_HasUpgradedToFreeTrial,bit,1,0,25
Synapse,vwAbpTenants,AbpTenants_IndustryId,int,4,1,26
Synapse,vwAbpTenants,AbpTenants_SignedUpAppType,int,4,0,27
Synapse,vwAbpTenants,AbpTenants_ThirdPartyLabel,nvarchar,8000,1,28
Synapse,vwAbpTenants,AbpTenants_LocationId,int,4,1,29
Synapse,vwAbpTenants,AbpTenants_SizeOfTeam,int,4,1,30
Synapse,vwAbpTenants,AbpTenants_CompanySize,int,4,1,31
Synapse,vwAbpTenants,AbpTenants_Specialisation,nvarchar,8000,1,32
Synapse,vwAbpTenants,AbpTenants_ExternalAuthorizationServerIssuerUrl,nvarchar,8000,1,33
Synapse,vwAbpTenants,AbpTenants_SinglePageApplicationClientId,nvarchar,8000,1,34
Synapse,vwAbpTenants,AbpTenants_CreatedUsingSPDashboard,bit,1,0,35
Synapse,vwAbpTenants,AbpTenants_IsTemplate,bit,1,0,36
Synapse,vwAbpTenants,AbpTenants_IsConfiguredForStripeGateway,bit,1,0,37
Synapse,vwAbpTenants,AbpTenants_IsAvailableForMarketplace,bit,1,0,38
Synapse,vwAbpTenants,AbpTenants_IsPublishedToMarketplace,bit,1,0,39
Synapse,vwAbpTenants,AbpTenants_IsInternal,bit,1,0,40
Synapse,vwAbpTenants,AbpTenants_IsHubAndSpoke,bit,1,0,41
Synapse,vwAbpTenants,AbpTenants_Total6ClicksCustomers,int,4,1,42
Synapse,vwAbpTenants,AbpTenants_UpdateTime,datetime2,8,1,43
Synapse,vwAbpUser,AbpUsers_Id,bigint,8,0,1
Synapse,vwAbpUser,AbpUsers_Name,nvarchar,128,0,2
Synapse,vwAbpUser,AbpUsers_CreationTime,datetime2,8,0,3
Synapse,vwAbpUser,AbpUsers_LastModificationTime,datetime2,8,1,4
Synapse,vwAbpUser,AbpUsers_EmailAddress,nvarchar,512,0,5
Synapse,vwAbpUser,AbpUsers_NormalizedEmailAddress,nvarchar,512,0,6
Synapse,vwAbpUser,AbpUsers_NormalizedUserName,nvarchar,512,0,7
Synapse,vwAbpUser,AbpUsers_UserName,nvarchar,512,0,8
Synapse,vwAbpUser,AbpUsers_Surname,nvarchar,64,1,9
Synapse,vwAbpUser,AbpUsers_FullName,nvarchar,194,1,10
Synapse,vwAbpUser,AbpUsers_TenantId,int,4,1,11
Synapse,vwAbpUser,AbpUsers_ReportingPlatformId,uniqueidentifier,16,1,12
Synapse,vwAbpUser,AbpUsers_LastLoginTime,datetime2,8,1,13
Synapse,vwAbpUser,AbpUsers_UpdateTime,datetime2,8,1,14
Synapse,vwAnswer,Answer_ID,int,4,0,1
Synapse,vwAnswer,Answer_CreatorUserId,bigint,8,1,2
Synapse,vwAnswer,Answer_AssessmentResponseId,bigint,8,0,3
Synapse,vwAnswer,Answer_QuestionId,int,4,1,4
Synapse,vwAnswer,Answer_ComponentStr,nvarchar,-1,1,5
Synapse,vwAnswer,Answer_RadioCustom,nvarchar,4000,1,6
Synapse,vwAnswer,Answer_Radio,nvarchar,4000,1,7
Synapse,vwAnswer,Answer_MultiSelectValues,nvarchar,8000,1,8
Synapse,vwAnswer,Answer_TextArea,nvarchar,8000,1,9
Synapse,vwAnswer,Answer_Combined,nvarchar,8000,1,10
Synapse,vwAnswer,Answer_Explanation,nvarchar,8000,1,11
Synapse,vwAnswer,Answer_Submit,nvarchar,200,1,12
Synapse,vwAnswer,Answer_JsonId,nvarchar,400,1,13
Synapse,vwAnswer,Answer_Status,int,4,0,14
Synapse,vwAnswer,Answer_StatusCode,varchar,11,0,15
Synapse,vwAnswer,Answer_TenantId,int,4,0,16
Synapse,vwAnswer,Answer_MaxPossibleScore,decimal,9,1,17
Synapse,vwAnswer,Answer_Score,decimal,9,1,18
Synapse,vwAnswer,Answer_RiskStatus,int,4,0,19
Synapse,vwAnswer,Answer_RiskStatusCalc,numeric,5,1,20
Synapse,vwAnswer,Answer_RiskStatusCode,varchar,14,0,21
Synapse,vwAnswer,Answer_Compliance,int,4,0,22
Synapse,vwAnswer,Answer_ResponderId,bigint,8,1,23
Synapse,vwAnswer,Answer_ReviewerComment,nvarchar,-1,1,24
Synapse,vwAnswer,Answer_Version,bigint,8,1,25
Synapse,vwAnswer,Answer_IsCurrent,int,4,0,26
Synapse,vwAnswer,Answer_PK,varchar,48,0,27
Synapse,vwAnswer,Answer_UpdateTime,datetime2,8,1,28
Synapse,vwAnswerAttachedDocumentList,Answer_Id,int,4,0,1
Synapse,vwAnswerAttachedDocumentList,Answer_TenantId,int,4,0,2
Synapse,vwAnswerAttachedDocumentList,AnswerDocument_DisplayFileName,nvarchar,8000,1,3
Synapse,vwAnswerAttachedDocumentList,AnswerDocument_UpdateTime,datetime2,8,1,4
Synapse,vwAnswerResponseChooseMany,Answer_ID,int,4,1,1
Synapse,vwAnswerResponseChooseMany,Question_ID,int,4,0,2
Synapse,vwAnswerResponseChooseMany,AnswerResponse_Key,int,4,1,3
Synapse,vwAnswerResponseChooseMany,AnswerResponse_WeightedScore,numeric,17,1,4
Synapse,vwAnswerResponseChooseMany,AnswerResponse_MaxPossibleScore,decimal,17,1,5
Synapse,vwAnswerResponseChooseMany,AnswerResponse_Value,nvarchar,2000,1,6
Synapse,vwAnswerResponseChooseMany,AnswerResponse_PK,nvarchar,8000,1,7
Synapse,vwAnswerResponseChooseMany,ARCM_UpdateTime,datetime2,8,0,8
Synapse,vwAnswerResponseFilter,Answer_TenantId,int,4,0,1
Synapse,vwAnswerResponseFilter,Answer_QuestionId,int,4,0,2
Synapse,vwAnswerResponseFilter,Answer_Id,int,4,1,3
Synapse,vwAnswerResponseFilter,AnswerResponse_Key,int,4,1,4
Synapse,vwAnswerResponseFilter,AnswerResponse_Value,nvarchar,8000,1,5
Synapse,vwAnswerResponseFilter,ARF_Updatetime,datetime2,8,1,6
Synapse,vwAnswerResponseFilter,AnswerResponseFilter_pk,int,4,0,7
Synapse,vwAssessment,Assessment_ID,bigint,8,0,1
Synapse,vwAssessment,Assessment_IsDeleted,bit,1,1,2
Synapse,vwAssessment,Assessment_CreationTime,datetime2,8,1,3
Synapse,vwAssessment,Assessment_TenantId,int,4,0,4
Synapse,vwAssessment,Assessment_Name,varchar,200,1,5
Synapse,vwAssessment,Assessment_Name_Responding_Team,varchar,200,1,6
Synapse,vwAssessment,Assessment_Status,int,4,1,7
Synapse,vwAssessment,Assessment_StatusCode,varchar,11,1,8
Synapse,vwAssessment,Assessment_Objective,nvarchar,8000,1,9
Synapse,vwAssessment,Assessment_Description,nvarchar,8000,1,10
Synapse,vwAssessment,Assessment_Tags,nvarchar,8000,1,11
Synapse,vwAssessment,Assessment_DueDate,datetime2,8,1,12
Synapse,vwAssessment,AssessmentOverdueFlag,varchar,11,1,13
Synapse,vwAssessment,Assessment_IsTemplate,bit,1,1,14
Synapse,vwAssessment,Assessment_TenantVendorId,bigint,8,1,15
Synapse,vwAssessment,Assessment_EngagementId,bigint,8,1,16
Synapse,vwAssessment,Assessment_PolicyId,bigint,8,1,17
Synapse,vwAssessment,Assessment_ConfirmationCode,nvarchar,8000,1,18
Synapse,vwAssessment,Assessment_PublishedDate,datetime2,8,1,19
Synapse,vwAssessment,Assessment_EndPage,nvarchar,8000,1,20
Synapse,vwAssessment,Assessment_Introduction,nvarchar,8000,1,21
Synapse,vwAssessment,Assessment_TemplateType,int,4,1,22
Synapse,vwAssessment,Assessment_TypeId,int,4,1,23
Synapse,vwAssessment,Assessment_QuestionType,int,4,1,24
Synapse,vwAssessment,Assessment_QuestionTypeCode,varchar,16,1,25
Synapse,vwAssessment,Assessment_RoundResultToNearest,bit,1,1,26
Synapse,vwAssessment,Assessment_ACROSSDomain,int,4,1,27
Synapse,vwAssessment,Assessment_WithinDomain,int,4,1,28
Synapse,vwAssessment,Assessment_ParentTemplateId,bigint,8,1,29
Synapse,vwAssessment,Assessment_RootTemplateId,bigint,8,1,30
Synapse,vwAssessment,Assessment_TemplateVersion,int,4,1,31
Synapse,vwAssessment,Assessment_TemplateVersionName,nvarchar,1000,1,32
Synapse,vwAssessment,Assessment_CreatedFromTemplateId,bigint,8,1,33
Synapse,vwAssessment,Assessment_ParentMarketplaceTemplateId,bigint,8,1,34
Synapse,vwAssessment,Assessment_BulkSendAssessmentLogId,bigint,8,1,35
Synapse,vwAssessment,Assessment_HasPeriod,bit,1,1,36
Synapse,vwAssessment,Assessment_Period,int,4,1,37
Synapse,vwAssessment,Assessment_PeriodicAssessmentId,bigint,8,1,38
Synapse,vwAssessment,Assessment_PeriodStartDate,datetime2,8,1,39
Synapse,vwAssessment,Assessment_IsArchived,bit,1,1,40
Synapse,vwAssessment,Assessment_ImageUrl,nvarchar,8000,1,41
Synapse,vwAssessment,Assessment_IsArchivedForVendor,bit,1,1,42
Synapse,vwAssessment,Assessment_ReAssessmentParentId,bigint,8,1,43
Synapse,vwAssessment,Assessment_ReAssessmentRootId,bigint,8,1,44
Synapse,vwAssessment,Assessment_ReAssessmentVersion,int,4,1,45
Synapse,vwAssessment,Assessment_AuthorityId,int,4,1,46
Synapse,vwAssessment,Assessment_PublishedById,bigint,8,1,47
Synapse,vwAssessment,Assessment_ArchivedDate,datetime2,8,1,48
Synapse,vwAssessment,Assessment_ClosedDate,datetime2,8,1,49
Synapse,vwAssessment,Assessment_ClosedReason,nvarchar,8000,1,50
Synapse,vwAssessment,Assessment_ResponseCompletedDate,datetime2,8,1,51
Synapse,vwAssessment,Assessment_ResponseStartedDate,datetime2,8,1,52
Synapse,vwAssessment,Assessment_ReviewedDate,datetime2,8,1,53
Synapse,vwAssessment,Assessment_AssessmentVersion,int,4,1,54
Synapse,vwAssessment,Assessment_AssessmentVersionName,varchar,112,1,55
Synapse,vwAssessment,Assessment_ParentAssessmentId,bigint,8,1,56
Synapse,vwAssessment,Assessment_RootAssessmentId,bigint,8,1,57
Synapse,vwAssessment,Assessment_IsDeprecatedAssessmentVersion,bit,1,1,58
Synapse,vwAssessment,Assessment_CreatedFromAssessmentId,bigint,8,1,59
Synapse,vwAssessment,Assessment_WorkFlowId,int,4,0,60
Synapse,vwAssessment,Assessment_WorkFlow,varchar,11,1,61
Synapse,vwAssessment,Assessment_IsCurrent,int,4,0,62
Synapse,vwAssessment,Assessment_UpdateTime,datetime2,8,1,63
Synapse,vwAssessmentAccessMemberFilter,AssessmentAccessMember_AssessmentId,bigint,8,0,1
Synapse,vwAssessmentAccessMemberFilter,AccessMemberName,nvarchar,256,1,2
Synapse,vwAssessmentAccessMemberFilter,AssessmentAccessMember_UpdateTime,datetime2,8,1,3
Synapse,vwAssessmentAccessMemberList,AssessmentAccessMember_AssessmentId,bigint,8,0,1
Synapse,vwAssessmentAccessMemberList,AccessMemberList,nvarchar,8000,1,2
Synapse,vwAssessmentAccessMemberList,AssessmentAccessMember_UpdateTime,datetime2,8,1,3
Synapse,vwAssessmentAssignedByUser,Tenant_Id,int,4,0,1
Synapse,vwAssessmentAssignedByUser,Assessment_Id,bigint,8,0,2
Synapse,vwAssessmentAssignedByUser,AssignedByUser,nvarchar,194,1,3
Synapse,vwAssessmentAssignedByUser,AssignedToUserList,nvarchar,8000,1,4
Synapse,vwAssessmentAssignedByUser,AssignedToUserEmailList,nvarchar,8000,1,5
Synapse,vwAssessmentAssignedByUser,AssignedUserType,varchar,15,1,6
Synapse,vwAssessmentAssignedByUser,AssessmentAssignedByUser_UpdateTime,datetime2,8,1,7
Synapse,vwAssessmentAssignedByUser,AssessmentAssignedByUser_pk,int,4,0,8
Synapse,vwAssessmentDomain,AssessmentDomain_ID,int,4,0,1
Synapse,vwAssessmentDomain,AssessmentDomain_Name,varchar,200,1,2
Synapse,vwAssessmentDomain,AssessmentDomain_AssessmentId,bigint,8,0,3
Synapse,vwAssessmentDomain,AssessmentDomain_TenantId,int,4,0,4
Synapse,vwAssessmentDomain,AssessmentDomain_IntroductionText,nvarchar,8000,1,5
Synapse,vwAssessmentDomain,AssessmentDomain_Order,int,4,0,6
Synapse,vwAssessmentDomain,AssessmentDomain_UpdateTime,datetime2,8,1,7
Synapse,vwAssessmentDomain,AssessmentDomain_PK,nvarchar,8000,1,8
Synapse,vwAssessmentDomainToResponse,AssessmentId,bigint,8,0,1
Synapse,vwAssessmentDomainToResponse,AssessmentDomain_Name,varchar,200,1,2
Synapse,vwAssessmentDomainToResponse,AssessmentDomain_Description,nvarchar,8000,1,3
Synapse,vwAssessmentDomainToResponse,AssessmentDomain_Order,int,4,0,4
Synapse,vwAssessmentDomainToResponse,AssessmentDomain_TenantId,int,4,0,5
Synapse,vwAssessmentDomainToResponse,AssessmentDomain_Id,int,4,0,6
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_Id,bigint,8,1,7
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_Name,nvarchar,8000,1,8
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_Status,int,4,1,9
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_StatusCode,varchar,11,1,10
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_Version,nvarchar,8000,1,11
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_UserId,bigint,8,1,12
Synapse,vwAssessmentDomainToResponse,AssessmentResponse_RiskRatingWeightedScore,decimal,9,1,13
Synapse,vwAssessmentDomainToResponse,ADR_UpdateTime,datetime2,8,1,14
Synapse,vwAssessmentLinkedDataList,Assessment_ID,bigint,8,0,1
Synapse,vwAssessmentLinkedDataList,Assessment_Name,varchar,200,1,2
Synapse,vwAssessmentLinkedDataList,Assessment_TenantId,int,4,0,3
Synapse,vwAssessmentLinkedDataList,Assessment_AuthorityId,int,4,1,4
Synapse,vwAssessmentLinkedDataList,Assessment_PolicyId,bigint,8,1,5
Synapse,vwAssessmentLinkedDataList,Assessment_LinkedRiskList,varchar,8000,1,6
Synapse,vwAssessmentLinkedDataList,Assessment_LinkedIssueList,nvarchar,8000,1,7
Synapse,vwAssessmentLinkedDataList,Assessment_LinkedAssetList,nvarchar,8000,1,8
Synapse,vwAssessmentLinkedDataList,Assessment_LinkedRegisterList,nvarchar,8000,1,9
Synapse,vwAssessmentLinkedDataList,Assessment_LinkedRegisterRecordList,nvarchar,8000,1,10
Synapse,vwAssessmentOwnerFilter,AssessmentOwner_AssessmentId,bigint,8,0,1
Synapse,vwAssessmentOwnerFilter,Owner_Id,bigint,8,1,2
Synapse,vwAssessmentOwnerFilter,OwnerName,nvarchar,256,1,3
Synapse,vwAssessmentOwnerFilter,AssessmentOwner_UpdateTime,datetime2,8,1,4
Synapse,vwAssessmentOwnerFilter,ADR_UpdateTime,datetime2,8,1,5
Synapse,vwAssessmentOwnerFilter,AssessmentOwnerFilter_pk,int,4,0,6
Synapse,vwAssessmentOwnerList,AssessmentOwner_AssessmentId,bigint,8,0,1
Synapse,vwAssessmentOwnerList,OwnerList,nvarchar,8000,1,2
Synapse,vwAssessmentOwnerList,AssessmentOwnerList_UpdateTime,datetime2,8,1,3
Synapse,vwAssessmentRespondentList,AssessmentResponse_Id,bigint,8,0,1
Synapse,vwAssessmentRespondentList,RespondentList,nvarchar,8000,1,2
Synapse,vwAssessmentRespondentList,AssessmentResponseList_UpdateTime,datetime2,8,1,3
Synapse,vwAssessmentResponse,AssessmentResponse_ID,bigint,8,0,1
Synapse,vwAssessmentResponse,AssessmentResponse_TenantId,int,4,0,2
Synapse,vwAssessmentResponse,AssessmentResponse_Status,int,4,0,3
Synapse,vwAssessmentResponse,AssessmentResponse_StatusCode,varchar,11,1,4
Synapse,vwAssessmentResponse,AssessmentResponse_Version,nvarchar,8000,1,5
Synapse,vwAssessmentResponse,AssessmentResponse_AssessmentId,bigint,8,0,6
Synapse,vwAssessmentResponse,AssessmentResponse_UserId,bigint,8,0,7
Synapse,vwAssessmentResponse,AssessmentResponse_SubmittedDate,datetime2,8,1,8
Synapse,vwAssessmentResponse,AssessmentResponse_ExternalSummary,nvarchar,8000,1,9
Synapse,vwAssessmentResponse,AssessmentResponse_InternalSummary,nvarchar,8000,1,10
Synapse,vwAssessmentResponse,AssessmentResponse_Name,nvarchar,8000,1,11
Synapse,vwAssessmentResponse,AssessmentResponse_RiskRatingWeightedScore,decimal,9,1,12
Synapse,vwAssessmentResponse,AssessmentResponse_PK,varchar,100,0,13
Synapse,vwAssessmentResponse,AssessmentResponse_UpdateTime,datetime2,8,1,14
Synapse,vwAssessmentResponseAssignedReviewerList,AssessmentResponse_TenantId,int,4,0,1
Synapse,vwAssessmentResponseAssignedReviewerList,AssessmentResponse_Id,bigint,8,0,2
Synapse,vwAssessmentResponseAssignedReviewerList,UserList,nvarchar,8000,1,3
Synapse,vwAssessmentResponseAssignedReviewerList,AssignedReviewerList_UpdateTime,datetime2,8,1,4
Synapse,vwAssessmentRisk,AssessmentRisk_ID,bigint,8,0,1
Synapse,vwAssessmentRisk,AssessmentRisk_TenantId,int,4,0,2
Synapse,vwAssessmentRisk,AssessmentRisk_RiskId,int,4,0,3
Synapse,vwAssessmentRisk,AssessmentRisk_AssessmentId,bigint,8,0,4
Synapse,vwAssessmentRisk,AssessmentRisk_AssessmentDomainId,int,4,1,5
Synapse,vwAssessmentRisk,AssessmentRisk_QuestionId,int,4,1,6
Synapse,vwAssessmentRisk,AssessmentRisk_UpdateTime,datetime2,8,1,7
Synapse,vwAssessmentScopeRegisterItem,AssessmentScopeRegisterItem_Uuid,uniqueidentifier,16,0,1
Synapse,vwAssessmentScopeRegisterItem,AssessmentScopeRegisterItem_Id,bigint,8,0,2
